id,average_rating
34580072,4.0821652
13596809,4.0174065
817221,4.0387454
16244392,3.9985237
298236,3.9778922
60075,3.992764
44794080,4.2009697
18210693,3.987403
13436366,3.8916657
12739602,4.0418754
40175,3.9832566
25129233,3.9836066
17315860,4.1039863
6202690,4.120165
984859,3.985659
15698416,3.999713
484094,4.0512934
3918747,4.039541
17189707,4.00619
18523711,4.0224075
23620427,4.085825
8641129,3.9678717
9728843,4.0460105
37811512,3.7146115
18631810,3.9546492
15779081,4.048643
380364,3.9832566
3201113,4.0444283
38333054,3.9620843
23309637,3.8864257
16247648,4.030011
6393583,4.1079364
5506370,4.0058246
129504,3.9363954
23217,4.089258
30312700,3.922647
7664041,4.0711865
19402121,3.7653801
146738,3.9943273
2037559,4.119797
40126485,4.119797
10868999,3.9407358
12034735,4.098707
7632099,3.8825912
13574880,4.1331983
9319468,3.9551246
11737271,3.963845
13420993,3.8649561
1686820,3.9407365
13627199,4.4049487
29639736,4.1837616
183845,3.9123304
13508378,3.8546271
102462,4.137516
2490879,4.0454116
846746,4.0512896
1016871,4.007091
452777,3.9894578
19297566,4.561622
15782868,4.077951
801178,3.989481
13564820,4.0084505
131776,4.10765
43263491,3.8867524
17343191,4.3671494
6537,4.224283
28251,4.173654
604606,4.0130773
97078,4.1454945
18988096,4.0800133
41363,4.0771136
26830239,3.9166787
8724084,4.052548
8067768,4.394533
67880,3.8947682
258453,4.5794773
14383,4.1520967
483103,4.0376544
16068457,3.9672256
21120350,4.5794773
11035999,3.990879
2251262,4.135174
33553,4.0054603
103335,3.903727
246422,4.030458
40618519,3.9581268
4473,4.025735
20833988,4.122523
11569419,4.019582
21253714,4.1141534
965466,4.0085974
195144,3.9376855
7260188,4.2840405
8303977,3.9478428
17902141,4.012107
22504482,3.9744928
40813587,4.004474
6366365,3.8951187
1017301,4.041797
6782412,3.9405928
41157965,3.777015
12513614,4.032653
6740455,3.984474
1087176,4.0964727
8396337,4.0404267
9527985,4.2824273
215693,3.8228717
292049,4.0193357
18527499,4.112381
4593274,4.372439
414655,4.0687847
321459,3.9016166
19326359,4.076657
12560661,4.103999
25425797,4.1597214
25139342,4.273842
3641080,4.1248364
498389,4.0220795
648194,3.9468873
127663,3.95597
21340682,4.0783467
25936823,3.8785567
634157,4.0589943
3511235,4.0473895
7069,3.9662452
17978160,3.9382198
22341258,3.9396293
136025,4.113849
794502,4.0457597
18342290,3.9282377
40271,4.121255
17893407,4.247374
3207584,4.12159
52005601,3.807198
313267,4.140035
122885,3.8905525
1520869,4.17511
218574,4.0257564
89186,3.9264328
138473,4.194537
35165738,3.8904388
162308,3.9462292
18630187,4.165955
42201395,3.9524689
24885747,4.030011
18068907,4.0688143
10641239,4.77174
1970023,3.9928389
420753,4.1419134
18114543,4.107658
17155995,3.9756699
2052978,4.0017486
633274,3.9415145
18873112,3.9647558
373593,4.086941
297514,4.0831103
23121084,4.0596952
20650282,3.8982074
9009637,3.7915766
6940291,4.107658
10893214,3.7468274
595415,3.9215167
5701537,4.0800753
12828506,4.0653067
1219103,4.084038
19179544,3.983689
1760630,3.9829698
2510540,4.0783467
15899156,4.147734
1133119,3.999587
6609626,3.9141562
8419447,4.016513
419349,4.134308
34234639,4.0371494
1330490,4.0088334
22182961,3.9849744
144789,4.0955257
10834766,4.007634
17339804,4.042031
25352069,3.9359834
12271624,3.9581618
387339,3.9399998
116184,4.0404763
6366437,3.9573913
7137160,3.9052398
16050736,4.0605464
15771745,4.093245
3179891,3.969143
28815474,3.9002135
18368191,4.090382
9692846,4.1145463
29618105,3.9112236
11216783,4.418971
13453029,4.0711865
22209849,4.0886774
78216,3.7872515
77262,3.9313166
482583,4.1704497
13620,4.117969
4758668,4.156693
49240716,3.9250379
18160307,4.016625
939284,4.089673
24875394,3.799443
47061,4.0377665
3068,3.961851
3629971,4.0466256
662867,3.991941
1327767,4.120209
7805395,3.8724294
13218385,4.448571
25486998,3.916302
47624,4.1200438
11230,3.9931667
3247019,4.091998
460327,4.0394664
28477789,4.037427
7683075,3.9499526
4041119,4.1396646
16176,4.003085
7103829,4.01623
27111181,4.3941975
19110922,4.228335
17883441,4.0652056
6403740,3.9189048
22738649,4.269894
263985,3.9708366
6927061,3.8080633
36373,3.9891984
39063,4.038759
11736574,4.027427
18786641,4.022079
22339,4.1614213
6361937,3.8772976
13616,4.104595
10407213,3.9819028
5355752,3.8610556
17262236,4.1053963
22176808,4.77174
535315,4.04783
17343352,4.013245
3156245,4.04546
458191,4.166592
18373291,3.8763006
201388,4.0018544
6705374,4.140707
69108,3.991699
26109394,3.9864602
16065004,4.042209
5148,3.9845984
6184297,4.146233
112518,4.1498284
16115153,4.011127
2572997,4.0338225
66655,4.090819
29532225,4.061908
541024,3.9843652
147537,3.9551246
51715,4.008119
18342940,4.2009697
24467333,3.9799101
32768522,4.185389
9634967,4.050706
11016109,3.9091766
12532,3.8713758
6952423,3.966269
11989,3.9681597
26206,4.0074925
18071980,4.061939
1512074,4.0653067
8968,4.0874505
184195,4.2099605
12076991,3.9800549
169354,3.9337587
54807,4.0323777
574955,4.042568
9580315,3.8436596
14417,3.974948
304209,3.959973
13123877,3.9913058
11680962,4.1956487
857213,4.0120397
6287286,3.8614907
150749,3.9154387
22037732,4.14229
7992563,4.0193357
59641,3.8941672
589064,4.0995297
24779487,4.1331983
32171420,4.504798
4177729,4.407504
9253236,3.8861525
11868298,3.9820898
10917,4.082735
17202452,4.012914
7187530,4.34815
5982474,3.943185
15982604,4.2922745
18705209,4.0859437
22466137,4.0450063
11891486,3.8402977
6403921,3.7474535
33854202,4.3606424
5948534,4.201915
324655,4.1141014
138551,4.2070265
76970,4.1691465
15774122,3.8512995
194687,4.0807157
3979,3.9002233
142395,3.9416397
10604115,3.9544518
6261394,3.9423876
13412377,4.00489
23898878,4.0753026
38587288,4.249912
25335119,4.890193
18244599,4.104703
13052893,3.827499
16381931,3.9186635
116472,4.165723
80493,4.081019
10786002,4.375821
325661,4.0574102
9661208,4.0379586
17436944,4.052632
13548258,3.9672256
9753303,4.1404138
12922320,4.0540733
65118,4.233601
13562054,3.707869
6390542,3.9951887
20735328,4.4388742
23956985,3.9984515
8564644,3.925477
17352909,3.6320047
1849,4.059593
9715572,3.9994
17935971,4.013446
15760523,3.9786448
2065589,4.046765
23267628,4.034059
12092375,4.1066246
55019,4.009023
11929445,3.9569063
1869,4.0409517
24866,4.1666174
22231870,4.072089
34055460,4.057894
898697,3.9239607
22632259,4.325993
793399,4.0542603
1876770,4.0859146
298137,3.9708686
25390458,4.0101457
30174877,4.2551417
2068265,4.017613
14494178,4.350436
3378965,3.9546492
7041144,4.0346346
153782,4.1498284
10726280,4.0279446
412650,4.014198
1019330,4.156527
16121661,3.781124
10810038,3.8396204
13572249,4.0462513
8449976,4.107386
537107,4.1683035
10212178,3.957204
24157,4.0643945
26116818,4.102222
1891296,4.1371474
1079482,4.0423393
1133635,3.9820898
237213,3.9548876
441046,4.0617867
8373331,3.927048
22363783,4.036449
9592975,4.003598
681552,3.9995682
679702,3.9557676
129510,4.0656943
36197404,3.7939491
303311,3.927048
12576579,4.037905
43833982,4.2167997
15818083,3.986983
28430735,4.234984
22429174,3.9432867
9762449,4.0576043
26891429,4.0876727
366889,3.8869956
151390,3.971849
3556730,4.020412
22601568,4.076657
918725,4.0259695
28820,3.9921603
29397,4.0764766
12057671,4.0390377
6136573,3.9137685
1820839,4.061939
20567969,3.8315172
25709,4.0721855
14461,4.0587854
308060,4.0401635
35262703,4.237468
10423421,4.0592837
134961,3.9636126
8294726,3.9521663
39885168,4.057224
18911319,3.8389335
377367,4.044254
6598687,4.115657
64217,4.060496
8129464,4.0023046
18331183,3.937928
13154150,4.148684
13584236,4.091548
691341,4.0574565
5986375,3.9796243
16059409,3.8654435
17742014,4.0733733
29893128,4.026312
21411062,4.0041685
12429,3.9818065
38592955,3.9330082
1206158,3.9998732
16133434,4.1714416
64634,3.9149399
33814737,4.1419134
40612032,4.0852733
23533456,3.9871707
23824206,3.9853988
35542451,4.107075
181425,3.992176
8462396,4.0573316
90260,4.06639
96358,4.0531025
23569787,3.896862
23361195,4.022079
11088150,3.826434
141270,4.0515594
6334,4.0167756
13618440,4.0740247
1620913,3.9192278
27035829,4.77174
6941324,4.1418552
83683,3.8824158
18631867,4.091117
694282,3.9277987
9972511,4.1510124
71642,3.9425704
551866,3.9907718
778611,4.1198087
12976819,4.2912984
19004928,4.040303
60975,4.103999
22718759,3.770738
7205214,4.067844
62012,4.1703377
93436,3.9261074
13548792,3.992975
3537854,4.050925
644009,3.967917
22076576,3.976142
2015924,3.943455
18590111,4.2259936
31841813,3.9849744
656876,3.9304554
24767508,3.9341726
18188118,3.8532348
6467362,4.1744184
680596,3.998906
10399969,4.104247
162612,3.9850664
40241963,3.9565885
16982,4.1292367
6033257,4.069903
6412946,4.165491
51187948,4.01598
449034,3.9413693
29985060,4.0972795
6288703,3.95183
18333130,3.9879124
7430226,4.173682
401430,3.9034097
18009844,4.77174
4392,3.9141147
17413115,4.0168996
552357,4.1287427
77270,4.0703597
13490765,4.0831504
17853340,3.916278
30617,4.0180326
13583463,4.0948234
2644049,4.0071883
23627080,3.9865558
17557913,3.922976
13513080,4.025413
218902,3.9131281
40209370,3.937928
102324,4.1359773
1215920,3.9023044
43162768,4.0346346
25756072,4.0353074
82783,4.0573134
1078,4.0711865
22364317,3.995238
6282753,3.9229693
23349901,4.0614433
11098153,4.0335956
11952268,4.0221267
14929224,3.7749069
10184345,4.0992937
15998621,3.9808664
919335,3.959802
22104769,4.0504203
34091026,3.9368796
18394,4.148816
256314,3.869658
23492533,3.8827345
6801755,3.9385843
3553395,3.8993196
23157034,4.2734838
10909804,4.0402308
7770,4.0255265
18883437,4.0405445
7150178,4.2448516
16388,4.042911
10165727,3.9682064
61549,3.9517293
18833,4.0404763
18847326,3.9818065
29546259,3.6748106
18399828,3.8739917
6423187,4.0457597
15742925,3.953041
20898019,4.066077
325765,3.9785757
970556,3.9391062
29366784,3.9064674
9179777,4.244039
109714,3.9962249
26369763,4.154
30253580,4.2667775
36627208,4.018704
35106178,4.0320997
7074373,4.1904893
77602,4.0848618
87989,3.911693
40992,4.037787
239918,4.101754
18423,4.039979
4506536,3.9128816
13571,4.0646505
43908024,3.977665
28000,3.9379148
51591,4.087063
37955748,3.7834907
99298,4.288124
225383,4.062439
33648131,3.9642942
339443,4.107658
181601,4.168062
15707526,4.093543
248470,4.0540733
304079,4.0878267
2110473,4.0330424
23599962,4.77174
39793011,4.050969
270804,4.057595
10166619,4.0748415
536451,4.107386
22037141,3.9392016
16065963,4.1278334
947020,4.036968
473067,4.01196
12244575,4.0255575
7284834,3.969143
13629443,3.9847958
129387,3.8610556
351564,3.8716218
687688,3.9850929
33737,3.9921193
6771730,4.371227
25836083,4.1927457
201643,4.0136743
15818041,4.1063976
35965773,3.981046
10082027,3.9963632
51948,3.8972332
16112809,4.022743
6657,3.9316473
27152124,4.0150146
29154543,4.0345154
6058042,4.117922
25737,4.0661864
33950535,4.0535903
210818,3.990703
31281719,3.9841158
124674,4.162606
17707673,4.0299006
77721,4.0212426
28370086,3.838705
971435,3.79125
178159,4.0225515
28666778,3.9733405
8765,3.8739684
41090841,4.1436257
7840876,4.0918636
24113,3.939302
2521936,3.95142
18222557,3.8880844
3695772,4.77174
63580,4.0248046
33358438,3.7420454
43805098,4.188716
22442081,3.8858862
294285,3.983847
22814408,4.0218887
3009435,3.8817298
22324537,4.1024156
5809786,3.825673
16044752,4.042221
92084,4.003635
18513823,3.9883409
15851746,4.046825
1341693,4.061939
681404,3.9315777
6671653,4.0969667
17553977,4.2306614
36613747,3.9236262
5266667,3.9155858
194453,3.99074
21796528,4.079408
25769260,3.970246
442793,4.114976
17901177,4.0589046
126024,4.0810323
208531,3.9342785
38744007,3.8418577
13157070,3.9407196
31701095,4.407504
140077,4.137124
781110,3.9950252
5996153,4.0812883
7495652,4.0836654
328469,4.062439
12598613,3.8930583
856723,4.144639
1212537,3.9632044
9428881,4.01855
16174176,3.9346309
30043,3.9945154
14940,3.9847896
7696564,4.0379004
27824225,4.051729
40532,4.009463
538860,4.179785
29618899,3.982149
31926533,4.1665325
38606901,4.2238584
9647804,4.561622
8534899,4.0222445
116236,3.9227233
9959537,4.0800767
12707296,3.8605607
35237033,4.0451875
10697575,4.0122867
25843415,3.9879909
2142060,4.1344147
16967,4.0469995
112083,4.089109
1628966,3.8940847
38644104,4.407504
21530082,3.878418
37576459,4.5794773
18656030,4.030089
28116714,3.9899366
27422878,4.032984
52867387,3.9194655
1035021,4.0155563
2136,3.9256477
12539265,3.992231
43207003,4.77174
11495351,4.095433
17187692,4.001835
36010223,3.9884727
25937835,4.006527
11430,4.0788684
17212424,3.9052427
18709117,4.1164536
646170,4.0535903
23175906,3.9753683
24873017,4.023285
4954,3.9120495
16156295,4.059586
12057649,4.066491
2498952,3.894054
7926583,4.103999
4502877,3.9573913
18277991,3.9661858
631177,4.140798
23245731,4.00562
13228177,4.1053157
35817844,4.0673513
11196694,3.8986044
107338,3.8471127
400354,4.1318836
129524,4.111214
33290690,4.681624
105638,3.9033372
18136549,4.0599384
15755201,4.0401993
6659254,4.104595
22741957,3.8119736
13447104,4.3606424
1092477,4.028104
1128399,4.1600075
9273158,3.968164
131628,4.0457597
179033,4.121173
26494527,4.484178
399068,3.885739
1088284,4.087913
13105527,4.037905
24385719,4.325993
33626292,4.051139
452211,3.9277987
606818,3.9424934
18334756,3.9182668
887201,4.1266365
3379,4.0014043
111017,4.1245017
552534,4.051729
6219656,3.956199
307576,3.8632123
15738256,4.001741
1089892,3.9444275
24643781,4.561622
13112869,3.7878833
6437061,3.9908524
7069751,4.000275
1337759,4.00877
31424202,3.981046
2715,3.9042468
8246,3.9330082
94319,4.1187034
10778265,4.0057163
43924,4.0890856
276287,4.2772923
1381000,4.003635
18809484,4.086339
859887,4.0379004
174948,3.9311664
12593546,3.9647558
40597254,4.0159664
5989424,4.012506
2295829,4.245882
33801469,3.912015
26814260,3.9449031
18084697,4.1848893
74731,4.099793
13602221,3.8504248
854727,3.8676472
2972344,4.0192127
23932629,3.9330523
9800343,4.0269933
20758682,4.093245
598535,3.9622374
27158739,3.9856753
5452,4.0830874
5318660,4.277362
42778691,4.1955147
25400927,4.0950174
8100267,4.029014
13536606,3.738999
1927226,4.0028567
497648,4.028807
24481697,3.9643595
798684,4.3606424
21454658,3.9636035
10257535,4.147734
1089323,3.9993927
13569581,4.1150146
5517,3.9283545
47774,3.9407885
542752,4.09783
72758,4.126403
29391367,3.8880107
31117613,3.9122992
55352,4.0081086
1070245,3.946966
35758540,3.976083
2174486,4.077815
23358216,3.8964713
155258,4.05583
1592908,4.0241847
307033,4.0379972
561867,4.05098
3645169,4.154255
20416277,3.7768636
463688,3.946376
17407126,3.946376
7734702,4.5794773
826034,4.002626
12436013,3.9150639
13125879,3.9806333
12522,4.1130314
509094,4.022429
58854,4.02371
10000191,3.9456687
636742,4.100003
708465,4.070157
50251,3.956886
667104,4.020948
25688796,4.244039
9643469,4.048501
953773,4.049279
930428,3.936819
2924068,4.561622
794094,4.001056
115722,4.064357
10725494,3.8732815
29421,3.9901948
94807,4.1732836
33163388,3.923627
22020550,4.5441647
31179729,3.8881743
17969685,4.120005
18039025,3.8632123
1943960,3.9917061
94318,3.9428155
6219294,4.890193
127566,4.1925
39555142,3.941197
6928310,3.9324875
4986712,3.9798956
42651348,3.978456
1273995,4.0039887
18131957,4.0058246
114134,4.0854588
435030,4.0157766
102303,3.9948244
12690450,4.12159
3790931,3.880166
5979498,4.0085974
27027448,4.418971
7896527,4.1060805
1000589,3.9581618
21411902,4.035351
1569097,3.991235
27254002,3.9591334
27869931,4.2347364
27405492,3.9427264
19089,3.958325
107300,3.903684
8918253,3.8400192
24486595,3.991977
170844,4.035699
6449827,4.011027
18141636,3.9554718
820905,4.031656
11882662,4.0701933
18247324,3.9941695
634636,4.0574555
757631,3.8353126
37470,4.191113
17838379,3.9856503
55304,4.000232
3599532,3.8437521
18600,3.9853544
26237208,4.0170794
7824468,4.031367
457841,3.9535296
11093329,4.0389304
14760308,4.0072455
10853751,3.9692636
36097619,3.8188548
1129916,4.1468496
79421,3.9294796
43528618,4.5794773
290864,4.0074244
14942,3.9756567
3339543,4.1266956
56495,3.980453
7883494,4.0090656
36989216,3.9090102
13477883,3.9359298
3590,4.0769215
2037808,4.1469417
24365190,3.9781542
17155528,4.183943
165555,4.1632237
580213,4.077063
491944,4.0345144
28088327,3.969682
34864678,4.2055163
7058268,4.057676
1865263,3.9307454
7981,4.119471
1272069,4.033817
74403,4.119797
8764393,4.092348
28428971,3.9752922
16160232,4.0701933
18106007,3.9771163
20564091,4.2551417
14129280,3.9820898
17662400,4.0557055
1318536,4.013245
348573,4.1487923
22504626,3.8738728
36585457,4.021218
3061457,4.0057263
40545956,3.8744078
26084079,3.908011
9424173,3.975009
1203668,4.120209
18635016,4.097124
207802,3.8918126
7943300,3.967917
1352667,4.5794773
9640383,3.735706
16200,4.219241
336734,4.0128293
11742691,4.2315197
10329434,4.0131555
18662420,4.1582074
855317,4.0343404
2392613,3.9674544
31823677,3.9071305
18273875,3.9193053
16045953,4.2132697
6184313,3.9335198
6177493,4.117494
18622809,4.0718417
2158606,4.166633
6978827,4.0074925
3384,3.9514668
39699580,3.9895754
27846227,3.952226
31579906,3.88502
92581,4.103893
18169414,3.9166787
15750370,4.0526333
1370123,4.610744
16081268,4.79867
16457402,4.0882206
20347863,3.9951887
16041169,4.061551
23756,4.0552664
216160,4.144639
563820,3.8326783
13413777,4.13254
479519,4.023311
17687577,4.107658
6773539,3.9857578
2294388,4.1561637
13548075,4.0436225
283490,4.1777005
6670,3.9056764
10271616,3.9755862
22399098,3.797238
23411607,3.9563823
13584400,4.092339
126740,3.9304361
51684,4.2455387
10269605,4.04902
13151129,4.250135
25003696,4.085402
22571540,3.817485
18590519,4.0937448
5999228,3.9599314
17987085,4.085049
9989287,4.0501976
6728378,4.561622
13432620,4.0510335
12058035,4.0132127
815234,4.1948166
1270615,4.100182
34551009,3.9399354
18281528,3.980924
17665185,3.9315777
60411,4.120209
23783156,3.8671033
341553,4.118601
13328197,4.094565
15733160,4.012886
20497609,3.9959433
33125772,4.0328155
9739365,3.9593904
15992536,4.240505
43327,4.0240235
45246,4.209244
19793,4.036314
9554790,3.9673314
28231595,3.934515
39863277,3.9620147
29977072,3.945137
391729,4.0429673
6962671,4.0623784
9415951,3.9138975
4335756,4.2094374
39005738,3.9921062
741618,3.965892
6721437,3.8937585
17478,4.238918
39934,3.8726184
1547379,3.9819028
455523,3.9984195
74720,4.0731096
17384523,3.9443157
444187,3.967703
217883,4.0603747
23044108,4.076657
20256612,3.8951006
17910048,3.9802845
597191,4.030011
28282323,4.430104
607466,4.1287427
30062690,4.06041
7331435,3.9620903
46060955,3.9597929
29423731,3.9252338
11454587,4.200762
23398748,3.9062357
7931350,4.042221
2714607,3.971583
15721932,4.890193
71776,4.0367656
16193495,4.124646
13049002,4.277362
607901,3.8243773
35879356,4.2353573
221298,4.095195
5252140,4.054581
10534093,3.9296691
21796912,4.056685
29547,3.917651
15721,4.0912614
7117958,3.830533
13508607,3.9573913
24820165,3.8651018
17571528,3.919381
198331,4.1486197
12846479,4.0241456
11231128,3.9915872
263173,4.1524186
30153500,4.283961
614715,4.0221267
8527904,3.9488943
6943146,3.9363954
37771193,4.003197
398674,3.9698043
230817,3.9247463
25692397,4.075983
24040192,3.9016166
190344,4.0977154
31538635,4.0689054
247094,4.0237203
2161325,4.0091767
35506211,3.948833
18773475,4.176318
8113512,3.8436596
26053,4.026425
19580,4.0637035
35702808,4.1223836
10394508,4.371227
17831617,4.0672193
894881,3.9634905
1702058,4.0202026
41573198,3.9324086
8773178,3.8637898
34311335,3.9955325
11049444,3.9846785
463376,4.092481
15015,4.0292087
6764230,4.021694
9010,4.04142
38378,4.073977
8471387,3.838107
573179,4.01226
62351,4.073345
1235499,3.889047
2372440,4.0807157
44568325,4.2748904
22028,4.0756836
644949,3.964821
6969961,3.9031806
664328,4.045674
30526987,3.9377415
23512999,3.941876
12486526,3.960386
14060046,4.0314436
17884042,3.828039
23622600,4.0944195
45041737,3.9538097
23201282,4.0063744
21816542,4.0938816
8999892,3.888278
11495264,4.2055163
17732274,4.274639
36590488,4.0330696
6969367,4.007091
142214,3.840235
21855601,3.9757009
13556014,4.0221267
12448,3.9555202
26850573,3.8858457
2870120,3.859347
7748,3.9729717
10987496,4.1285596
7981206,4.1643405
11539731,4.0407643
136638,4.113844
17621248,3.9463403
663987,3.957204
39892562,4.174387
69483,3.9469488
16035,3.901434
8438589,4.0672846
464124,3.9576786
6260997,3.969606
1201724,3.7894125
11919653,4.2238584
39805449,4.561622
26309016,4.0408278
17566243,4.051856
34553023,4.3189607
191943,4.038482
113304,3.8990476
13543179,3.9330523
459822,3.9661188
77711,4.1277676
333938,4.0930533
184999,4.103999
479242,3.8858457
18655768,4.085478
30198702,3.953041
23912,4.0874257
13423043,3.9917061
23288266,3.9251924
11479938,3.9648397
18350989,4.0535903
19367070,3.880545
7155027,3.9150639
6751715,4.0193357
9767,3.88203
24611981,4.000234
24993743,4.407504
27246151,4.3979335
6330323,3.910635
6679309,3.9994
22600962,4.04917
7939759,4.009023
23585287,4.1754203
17454163,3.96733
30289,4.010908
30748899,3.912832
119620,3.9820914
20652686,3.9719727
6342603,4.0609417
53132622,4.1869216
5060378,4.0241494
25362018,4.0466256
22875435,3.8558092
60281,4.0182657
24494,4.194247
15768346,4.2667775
31359082,3.9406426
17698038,4.0421
44509971,3.8534405
12288333,4.0533123
21461080,4.0110097
2879805,3.8701773
16889,3.9764385
90334,4.005319
54247,4.1178355
28798394,3.8660862
34930815,4.055224
629623,4.065776
2332154,4.072328
25322449,4.029633
18902975,4.005585
15742058,3.9576786
6019972,4.1949325
34186238,3.8455422
6906989,3.8817716
226369,3.9626572
20835846,3.9205933
13499303,3.901139
16035820,4.0869713
2586990,3.9397388
38561482,4.561622
28247930,3.9998732
5994923,4.3606424
31825475,4.200007
23174601,4.27177
24958123,3.993104
11990,4.027969
196970,4.101343
25063232,4.77174
36305359,4.06032
23700870,4.0944195
120417,3.9258287
22461942,4.0756783
490138,3.946376
1084408,4.152275
15793051,4.043683
2549937,4.1134505
17788557,4.0305405
12398,3.864051
162374,3.9820914
214948,3.9530635
1220159,4.022111
1049070,4.136441
65948,3.8918936
13354420,4.001563
34208078,4.4042788
828992,4.148816
1585299,4.0178885
19032994,3.9175985
3483,3.8734152
17376672,3.854058
34668234,3.9349923
3209492,3.8458514
107943,3.9010541
54606,3.8900065
181195,4.0831103
44312,3.9698043
721007,3.954816
28003,3.9601784
10237334,3.960153
5985254,4.1205297
1253424,4.0150123
111218,3.9056764
2288045,3.9995682
22700018,3.9870946
8390428,3.9672256
817139,4.096128
15016,4.0978622
762064,4.121839
43587341,3.9113343
10454418,3.9583368
23929251,4.2417345
3222591,4.107943
122771,4.0084286
20403158,4.0277925
32560839,4.1035843
30295312,4.074023
36793989,3.7948525
7442,3.9528897
41555522,4.026312
817417,4.0690093
30283,4.140707
33795874,3.9067419
25744928,4.003914
6013147,4.0411816
7888799,3.8974981
3015764,3.8786657
533639,4.0582695
21947191,4.0451055
30929,3.9599514
28698,4.1813984
17157681,4.1721907
114130,4.02091
147908,3.9937248
266802,3.9384558
23388988,4.042911
10084,4.254405
1722423,3.842626
844935,4.1136723
7015238,3.8925667
17063691,4.088612
133465,4.134308
219557,3.9239607
40718304,3.8926694
44236,4.124285
7116709,4.0420074
91201,4.004208
12685077,4.047034
18813108,4.0315533
2775759,4.042769
694997,3.9954321
1003454,4.1230383
509858,4.069318
10429092,4.1883597
2913393,3.9561567
24815,4.1673636
44087376,4.040303
6814625,3.8849256
7890152,3.9179664
370826,3.9936292
106151,4.107658
13565990,4.0543933
3623273,3.912199
8182700,4.107081
44678681,3.9647558
11684163,3.9078083
15818357,3.985258
45102,4.0870423
780878,4.022823
31354,4.1287427
244475,4.169975
8393104,3.7592838
6049239,3.9407365
6084332,3.8964713
253153,4.074118
3660324,3.92179
93251,3.9598873
6618,3.8993196
882649,4.024223
19605391,3.7900298
8320840,3.9537554
10543382,4.0917
13101761,3.941407
710750,4.165658
12381,4.0166926
17669067,4.0654397
11029677,4.453498
668710,4.1107836
11980440,4.0287533
36554832,3.7476978
36395095,4.0431504
9002750,4.055146
23437328,4.0835414
7966861,4.0007124
272246,4.131497
1960591,4.0574565
2830877,3.9252625
9749291,3.9479573
20646690,4.056767
293027,3.939809
8479105,4.05389
41047974,4.341825
17678653,3.8782625
21541107,4.205538
445046,4.0385156
17900008,4.017793
13424287,3.9360018
6766638,4.043375
17741761,4.0385146
2340,4.002318
263081,4.182428
8793878,4.006945
161056,3.9050899
13500070,4.0875416
1029194,4.1419134
1271104,3.9829714
3399331,4.1149807
1832906,4.0754585
13318128,4.3578324
17931653,4.23052
266315,3.9640036
526187,4.0845375
50605,3.9080422
28677650,3.9998732
13026126,4.0917
3379051,3.9828253
104696,3.9636204
12202480,4.0527377
12969423,3.990385
27071482,3.8567326
424340,4.0018544
2726569,3.9244688
22892113,4.074118
15743703,4.04917
574192,4.0527377
24001095,3.967308
16248281,4.0643945
8038053,3.9454432
341281,3.896559
43062295,4.069738
107666,4.1880884
1411543,4.098707
12510822,3.9394054
60737,3.9437099
229149,4.2406187
17853463,4.076683
1098486,3.921223
17878717,3.9085712
35097255,3.9267597
8487974,4.045855
511635,3.9698043
58677,3.744142
167530,3.9477594
9796196,3.8925667
29243630,3.7994568
26819691,3.9172375
40852855,4.2306614
279667,4.1677365
9271896,3.8883793
4495776,4.119582
18142606,3.901487
14623253,3.6911185
34495,4.0778165
36576120,3.8252969
61538,4.024819
780506,3.998691
2873,3.9152129
22615778,4.1048803
23160855,4.198395
22639535,3.7874796
350358,3.9896033
190484,3.8226657
2445353,3.95007
22255771,4.008597
5231173,3.963845
64694,3.9076169
2417268,4.350436
28489915,4.0798526
1949780,4.1679115
13254289,4.029014
18337823,3.8341818
8726184,4.004976
9905387,4.0613503
272249,4.0961237
93726,4.10462
438923,4.0702434
9874196,4.0415134
17589548,4.5441647
268565,4.0331554
34493,4.0248046
8069796,4.0411816
13569942,3.9396293
763806,4.177054
1379444,3.9562683
15711341,3.9693122
4343353,4.2667775
282240,4.0863895
595304,4.11687
2777561,3.8844895
984561,4.1323223
2051840,4.0777063
18386029,3.9533815
474113,3.9990559
1420,3.9745054
18693627,4.0661526
3484728,3.9324086
100924,4.0526648
56067,3.9684403
10398200,4.407504
7235533,4.081864
6476988,4.0083556
2823038,4.407504
3145268,3.992231
438452,3.9871354
18686810,4.0515594
71788,4.029602
67376,4.001226
45244,4.082177
594202,3.9324086
10928584,4.561622
91563,3.9090102
161805,3.8665133
6290240,4.0315967
15762186,3.9998348
26116505,3.792931
29011,3.9658387
30528535,3.9372423
23430483,3.42988
25234824,4.77174
6357391,3.9936292
44549137,3.9732387
272895,4.166561
4163378,4.0816197
55428,3.9481783
461718,4.155097
27557132,3.9588146
8104960,3.948479
3482609,3.9446042
17185633,4.043375
1146093,3.9951289
10150892,3.980709
2594322,4.2824273
10380819,3.9818065
11318613,4.1970673
99561,3.9944549
16197019,3.9669147
36199084,4.206145
54245,4.0831013
19490,3.9199307
4417012,3.9347553
23513349,3.9719055
760984,3.9698043
10561549,4.033123
17383902,3.841326
123843,4.258889
67890,4.0978622
94486,3.9621391
23546815,3.9836066
24129051,4.0499296
39890034,3.9647558
265987,3.9363976
7894237,4.0353074
43521352,3.89932
15758076,4.0117803
32254,4.08395
40651862,3.9199011
792429,3.923847
707903,4.1153836
1140942,3.9705856
11595501,4.109653
17381391,3.9057584
91659,3.9698043
6539716,3.8855722
103610,3.987084
